tweets,quote_status,language,favorite_count,retweet_count,time,id,rating,processed_text,cleaned_tweets,neg,neu,pos
any good bughead parenting fanfic recommendation???,False,en,7,0,2021-02-26 20:49:01,1365403517939253250,"{'neg': 0.0, 'neu': 0.592, 'pos': 0.408, 'compound': 0.533}","['good', 'bughead', 'parenting', 'fanfic', 'recommendation']",any good bughead parenting fanfic recommendation???,0.17,0.00,0.83
"@Ls2393710611 @CW_Riverdale ik its your opinion I just think its dumb that u want pay back like I live Bughead and Varchie but I wanna see where Barchie goes im sorry I came off rude but all I wanna see ifBarchie gets somewhere, thats my opinion and I get yours but why would they get pay back after 7 years?",False,en,0,0,2021-02-26 20:48:37,1365403416537821184,"{'neg': 0.178, 'neu': 0.772, 'pos': 0.05, 'compound': -0.7579}","['ik', 'opinion', 'think', 'dumb', 'u', 'want', 'pay', 'back', 'like', 'live', 'bughead', 'varchie', 'wanna', 'see', 'barchie', 'goes', 'im', 'sorry', 'came', 'rude', 'wanna', 'see', 'ifbarchie', 'gets', 'somewhere', 'thats', 'opinion', 'get', 'would', 'get', 'pay', 'back', '7', 'years']","  riverdale ik its your opinion i just think its dumb that u want pay back like i live bughead and varchie but i wanna see where barchie goes im sorry i came off rude but all i wanna see ifbarchie gets somewhere, thats my opinion and i get yours but why would they get pay back after 7 years?",0.05,0.05,0.90
"@Stephaniess8241 @RiverdaleBrasil @WarnerChannelBR Keep dreaming, Bughead is dead",False,en,0,0,2021-02-26 20:48:31,1365403393712340997,"{'neg': 0.381, 'neu': 0.619, 'pos': 0.0, 'compound': -0.6486}","['keep', 'dreaming', 'bughead', 'dead']","   keep dreaming, bughead is dead",0.00,0.00,1.00
@bughead_luvs @Bughead_Support @BugheadUpdates Bughead endgame,False,en,1,0,2021-02-26 20:45:45,1365402696740597764,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['bughead', 'endgame']", luvs  support  bughead endgame,0.50,0.00,0.50
@colesprouse m taking your dating privileges 😌✋🏿.  #Riverdale #jughead #bughead #southsideserpants,False,en,1,0,2021-02-26 20:45:43,1365402690063335427,"{'neg': 0.0, 'neu': 0.776, 'pos': 0.224, 'compound': 0.3818}","['taking', 'dating', 'privileges', 'riverdale', 'jughead', 'bughead', 'southsideserpants']", m taking your dating privileges :relieved face::raised hand dark skin tone:.  riverdale jughead bughead southsideserpants,0.00,0.00,1.00
not me having #bughead depression hour ..,False,en,10,0,2021-02-26 20:45:29,1365402628717445120,"{'neg': 0.381, 'neu': 0.619, 'pos': 0.0, 'compound': -0.5719}","['bughead', 'depression', 'hour']",not me having bughead depression hour ..,0.00,0.00,1.00
miss you.... :( #bughead https://t.co/0aHijaoNjU,False,en,95,14,2021-02-26 20:44:58,1365402501449670659,"{'neg': 0.6, 'neu': 0.4, 'pos': 0.0, 'compound': -0.5423}","['miss', 'bughead']",miss you.... :( bughead ,0.00,0.33,0.67
I miss bughead wtf https://t.co/j66usvwhjf,False,en,17,0,2021-02-26 20:43:22,1365402098838491137,"{'neg': 0.73, 'neu': 0.27, 'pos': 0.0, 'compound': -0.6597}","['miss', 'bughead', 'wtf']",i miss bughead wtf ,0.00,0.00,1.00
@Erisluvie @enigmabuqhead and of s2 i think,False,en,0,0,2021-02-26 20:42:47,1365401948426563586,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['s2', 'think']",  and of s2 i think,0.00,0.00,1.00
they are meant to be together #bughead https://t.co/cfa8t3sICH,False,en,19,2,2021-02-26 20:41:58,1365401746340798465,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['meant', 'together', 'bughead']",they are meant to be together bughead ,0.00,0.00,1.00
@Bughead_Support Bughead😙,False,en,1,0,2021-02-26 20:40:25,1365401354626355203,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",['bughead'], support bughead:kissing face with smiling eyes:,0.00,0.00,1.00
@Bughead_Support #bughead 💯 nothing changing my mind :),False,en,4,0,2021-02-26 20:39:12,1365401050304380929,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.4588}","['bughead', 'nothing', 'changing', 'mind']", support bughead :hundred points: nothing changing my mind :),0.00,0.00,1.00
"RT @BUGGIEDALE: calling one couple a  ""chemistry waste"" when THIS excited while their ""chemistry"" was wasting is just embarrassing. 
#River…",False,en,0,41,2021-02-26 20:38:54,1365400972625924097,"{'neg': 0.318, 'neu': 0.588, 'pos': 0.094, 'compound': -0.6908}","['calling', 'one', 'couple', 'chemistry', 'waste', 'excited', 'chemistry', 'wasting', 'embarrassing', 'river']","rt : calling one couple a  ""chemistry waste"" when this excited while their ""chemistry"" was wasting is just embarrassing. 
river…",0.00,0.00,1.00
@Bughead_Support Bughead.,False,en,1,0,2021-02-26 20:37:36,1365400647206592517,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",['bughead'], support bughead.,0.00,0.00,1.00
@CW_Riverdale BUGHEAD ENDGAME PERIOD!❤,False,en,2,0,2021-02-26 20:36:48,1365400444713934849,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['bughead', 'endgame', 'period']", riverdale bughead endgame period!:red heart:,0.33,0.00,0.67
"@SuperheroTVcom neither, bughead",False,en,1,0,2021-02-26 20:36:32,1365400377143812096,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['neither', 'bughead']"," neither, bughead",0.00,0.00,1.00
RT @bugheadblossom: @CW_Riverdale OK NOW GIVE US BUGHEAD AND CHONI,False,en,0,6,2021-02-26 20:35:05,1365400011651997697,"{'neg': 0.0, 'neu': 0.754, 'pos': 0.246, 'compound': 0.4466}","['ok', 'give', 'us', 'bughead', 'choni']",rt :  riverdale ok now give us bughead and choni,0.00,0.00,1.00
relationship was weird (again pre manipulation revelation) couldn't care less that the same standards kind of applied to bughead. my point is I couldn't care less if people ship bughead just don't be a hypocrite about it please,False,en,1,0,2021-02-26 20:34:53,1365399963983831041,"{'neg': 0.216, 'neu': 0.73, 'pos': 0.054, 'compound': -0.7056}","['relationship', 'weird', 'pre', 'manipulation', 'revelation', 'care', 'less', 'standards', 'kind', 'applied', 'bughead', 'point', 'care', 'less', 'people', 'ship', 'bughead', 'hypocrite', 'please']",relationship was weird (again pre manipulation revelation) couldn't care less that the same standards kind of applied to bughead. my point is i couldn't care less if people ship bughead just don't be a hypocrite about it please,0.00,0.00,1.00
I also think that before it was revealed that she manipulated him people thought Jenna and Toby's relationship in pll was weird bc they were step siblings and #bughead practically were step siblings and even shared a sibling and the same people who thought Jenna and Toby's,False,en,1,0,2021-02-26 20:34:53,1365399962771685378,"{'neg': 0.088, 'neu': 0.862, 'pos': 0.049, 'compound': -0.2263}","['also', 'think', 'revealed', 'manipulated', 'people', 'thought', 'jenna', 'toby', 'relationship', 'pll', 'weird', 'bc', 'step', 'siblings', 'bughead', 'practically', 'step', 'siblings', 'even', 'shared', 'sibling', 'people', 'thought', 'jenna', 'toby']",i also think that before it was revealed that she manipulated him people thought jenna and toby's relationship in pll was weird bc they were step siblings and bughead practically were step siblings and even shared a sibling and the same people who thought jenna and toby's,0.00,0.00,1.00
@CW_Riverdale bughead endgame bitches,False,en,1,1,2021-02-26 20:34:39,1365399903963385864,"{'neg': 0.565, 'neu': 0.435, 'pos': 0.0, 'compound': -0.5994}","['bughead', 'endgame', 'bitches']", riverdale bughead endgame bitches,0.25,0.00,0.75
@Bughead_Support Bughead 💕,False,en,1,0,2021-02-26 20:31:58,1365399227636064263,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",['bughead'], support bughead :two hearts:,0.00,0.00,1.00
@Bughead_Support @BugheadUpdates bughead forever https://t.co/bX9AQ24p2U,False,en,2,0,2021-02-26 20:28:38,1365398390239019018,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['bughead', 'forever']", support  bughead forever ,0.00,0.00,1.00
@classyreinhart hes wrote me on every bughead posts about 100x deep down I swear that this person is a bughead,False,en,2,0,2021-02-26 20:28:36,1365398380030033920,"{'neg': 0.066, 'neu': 0.934, 'pos': 0.0, 'compound': -0.0516}","['hes', 'wrote', 'every', 'bughead', 'posts', '100x', 'deep', 'swear', 'person', 'bughead']", hes wrote me on every bughead posts about 100x deep down i swear that this person is a bughead,0.00,0.00,1.00
@Bughead_Support bughead bby 😙✌️,False,en,2,0,2021-02-26 20:27:26,1365398085283774474,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['bughead', 'bby']", support bughead bby :kissing face with smiling eyes::victory hand:,0.00,0.00,1.00
@CW_Riverdale endgame couple 👇🏻 #bughead https://t.co/70WyQ1NbuS,False,en,14,2,2021-02-26 20:27:06,1365398001808797698,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['endgame', 'couple', 'bughead']", riverdale endgame couple :backhand index pointing down light skin tone: bughead ,0.11,0.00,0.89
"RT @bestshipsxworld: toni topaz and cheryl blossom from riverdale
 https://t.co/mwWsT4ofLI",False,en,0,195,2021-02-26 20:26:08,1365397760107773967,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['toni', 'topaz', 'cheryl', 'blossom', 'riverdale']","rt : toni topaz and cheryl blossom from riverdale
 ",0.00,0.00,1.00
Comment Bughead if you're here until the end. Just trying to see something... #Riverdale,False,en,278,11,2021-02-26 20:25:59,1365397722572939264,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['comment', 'bughead', 'end', 'trying', 'see', 'something', 'riverdale']",comment bughead if you're here until the end. just trying to see something... riverdale,0.00,0.07,0.93
@glowlust the last time i watched bughead was still a thing,False,en,0,0,2021-02-26 20:15:21,1365395047437500424,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['last', 'time', 'watched', 'bughead', 'still', 'thing']", the last time i watched bughead was still a thing,0.00,0.00,1.00
naley x bughead parallels; a thread https://t.co/AcO16Cm97s,False,en,128,19,2021-02-26 20:13:59,1365394700623089665,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['naley', 'x', 'bughead', 'parallels', 'thread']",naley x bughead parallels; a thread ,0.00,0.00,1.00
Bughead Comeback on season 5 ??🙏🏻🙏🏻 @azalben @CW_Riverdale @lilireinhart,False,en,0,0,2021-02-26 20:12:38,1365394361924669445,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['bughead', 'comeback', 'season', '5']",bughead comeback on season 5 ??:folded hands light skin tone::folded hands light skin tone:   riverdale ,0.00,0.00,1.00
"@slowburnsftw you can tell Archie loves Ronnie, and the sex is meaningless between barchie. anyways why are you so obsessed with every bughead fan?",False,en,0,0,2021-02-26 20:09:50,1365393656765587456,"{'neg': 0.165, 'neu': 0.642, 'pos': 0.193, 'compound': 0.2165}","['tell', 'archie', 'loves', 'ronnie', 'sex', 'meaningless', 'barchie', 'anyways', 'obsessed', 'every', 'bughead', 'fan']"," you can tell archie loves ronnie, and the sex is meaningless between barchie. anyways why are you so obsessed with every bughead fan?",0.04,0.00,0.96
"@CW_Riverdale I like both #Barchie and #Bughead, it's complicated and I know I need help. 😜 #RiverdaleSeason5",False,en,1,0,2021-02-26 20:09:33,1365393585818849280,"{'neg': 0.0, 'neu': 0.679, 'pos': 0.321, 'compound': 0.6369}","['like', 'barchie', 'bughead', 'complicated', 'know', 'need', 'help', 'riverdaleseason5']"," riverdale i like both barchie and bughead, it's complicated and i know i need help. :winking face with tongue: riverdaleseason5",0.06,0.00,0.94
@azalben Bughead Comeback on season 5,False,en,1,0,2021-02-26 20:08:18,1365393270096953355,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['bughead', 'comeback', 'season', '5']", bughead comeback on season 5,0.00,0.00,1.00
"@crimsonclover90 @barchanted Yeah, because Bughead makes such a dang great team.",False,en,0,0,2021-02-26 20:08:09,1365393233291988992,"{'neg': 0.0, 'neu': 0.559, 'pos': 0.441, 'compound': 0.743}","['yeah', 'bughead', 'makes', 'dang', 'great', 'team']","  yeah, because bughead makes such a dang great team.",0.11,0.00,0.89
"i think they are gonna show us like a cropped bh scene and we’ll see something suspicious cause we know our king&amp;queen, and will spend THE 4 WHOLE MONTHS proving that in fact, is a bughead scene😌 https://t.co/ld2PfCZHzB",True,en,1,0,2021-02-26 20:05:30,1365392568234762252,"{'neg': 0.068, 'neu': 0.865, 'pos': 0.068, 'compound': 0.0}","['think', 'gonna', 'show', 'us', 'like', 'cropped', 'bh', 'scene', 'see', 'something', 'suspicious', 'cause', 'know', 'king', 'amp', 'queen', 'spend', '4', 'whole', 'months', 'proving', 'fact', 'bughead', 'scene']","i think they are gonna show us like a cropped bh scene and we’ll see something suspicious cause we know our king&amp;queen, and will spend the 4 whole months proving that in fact, is a bughead scene:relieved face: ",0.03,0.00,0.97
@JakeConcentrate I miss bughead 😭,False,en,0,0,2021-02-26 20:04:45,1365392376664064006,"{'neg': 0.444, 'neu': 0.556, 'pos': 0.0, 'compound': -0.1531}","['miss', 'bughead']", i miss bughead :loudly crying face:,0.00,0.00,1.00
just a little thread of how you shouldn’t worry about varchie or bughead &lt;3,False,en,150,33,2021-02-26 19:56:08,1365390211098804225,"{'neg': 0.195, 'neu': 0.805, 'pos': 0.0, 'compound': -0.4404}","['little', 'thread', 'worry', 'varchie', 'bughead', 'lt', '3']",just a little thread of how you shouldn’t worry about varchie or bughead &lt;3,0.00,0.00,1.00
"@crimsonclover90 @barchanted Um, Bughead is still driving the mysteries.",False,en,0,0,2021-02-26 19:47:54,1365388139716612098,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['um', 'bughead', 'still', 'driving', 'mysteries']","  um, bughead is still driving the mysteries.",0.00,0.00,1.00
"@crimsonclover90 @barchanted Then why are you arguing with a Bughead? Go enjoy the content while it lasts.
I was explaining how I felt thus far: B&amp;A offer nothing enticing together",False,en,0,0,2021-02-26 19:47:06,1365387937337253890,"{'neg': 0.096, 'neu': 0.801, 'pos': 0.103, 'compound': 0.0516}","['arguing', 'bughead', 'go', 'enjoy', 'content', 'lasts', 'explaining', 'felt', 'thus', 'far', 'b', 'amp', 'offer', 'nothing', 'enticing', 'together']","  then why are you arguing with a bughead? go enjoy the content while it lasts.
i was explaining how i felt thus far: b&amp;a offer nothing enticing together",0.00,0.00,1.00
@TABlTHATATE @jugschandler WHY DID U ADD A BUGHEAD GIF THEY HAVE NOTHING TO DO WITH THIS!@#$56,False,en,0,0,2021-02-26 19:46:52,1365387877979357188,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['u', 'add', 'bughead', 'gif', 'nothing', '56']",  why did u add a bughead gif they have nothing to do with this!,0.00,0.00,1.00
"She's pregnant🤗🤗!! You can read the short story on Ao3 or Wattpad called 'Cat Reveal'🐱🐱

#bughead 
@lilireinhart 
@colesprouse https://t.co/swVBC51Ec3",False,en,448,41,2021-02-26 19:44:38,1365387317775634432,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['pregnant', 'read', 'short', 'story', 'ao3', 'wattpad', 'called', 'cat', 'reveal', 'bughead']","she's pregnant:hugging face::hugging face:!! you can read the short story on ao3 or wattpad called 'cat reveal':cat face::cat face:

bughead 
 
 ",0.00,0.00,1.00
so what? they can ship varchie. i love bughead too https://t.co/mmGKOqykwM,True,en,6,0,2021-02-26 19:44:22,1365387247093178370,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.6369}","['ship', 'varchie', 'love', 'bughead']",so what? they can ship varchie. i love bughead too ,0.10,0.00,0.90
RT @willsjug: right but when are we getting them back?? #Riverdale https://t.co/ir8mzqm065,False,en,0,25,2021-02-26 19:42:40,1365386820326989827,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['right', 'getting', 'back', 'riverdale']",rt : right but when are we getting them back?? riverdale ,0.00,0.00,1.00
It’s missing bughead hours https://t.co/jx9DFIjUKO,False,en,2,0,2021-02-26 19:39:29,1365386020825559053,"{'neg': 0.355, 'neu': 0.645, 'pos': 0.0, 'compound': -0.296}","['missing', 'bughead', 'hours']",it’s missing bughead hours ,0.00,0.00,1.00
"RT @apreciegIlespie: @djnships Bughead

JATP DESERVES A SEASON 2",False,en,0,1,2021-02-26 19:37:38,1365385554955755523,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['bughead', 'jatp', 'deserves', 'season', '2']","rt :  bughead

jatp deserves a season 2",0.00,0.00,1.00
"Choni, Bughead, and Varchie are so relaxing and calming to see",False,en,12,0,2021-02-26 19:35:14,1365384948723703810,"{'neg': 0.0, 'neu': 0.56, 'pos': 0.44, 'compound': 0.7952}","['choni', 'bughead', 'varchie', 'relaxing', 'calming', 'see']","choni, bughead, and varchie are so relaxing and calming to see",0.00,0.00,1.00
"@djnships Bughead

JATP DESERVES A SEASON 2",False,en,1,1,2021-02-26 19:33:16,1365384455070896128,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['bughead', 'jatp', 'deserves', 'season', '2']"," bughead

jatp deserves a season 2",0.00,0.00,1.00
"@sprcole i mean, he always wears converse, and the picture is a man wearing converse",False,en,0,0,2021-02-26 19:32:21,1365384224824524800,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['mean', 'always', 'wears', 'converse', 'picture', 'man', 'wearing', 'converse']"," i mean, he always wears converse, and the picture is a man wearing converse",0.00,0.00,1.00
"@geritisfanfic @snsationalmagic @stydisonvibes They would be cute, but the writers would never do that sadly. :/ I can’t help but to feel no matter who they put her with, the storyline is gonna be used to cause angst between the ships. Bughead and Choni will get back together in the end. She deserves better.",False,en,1,0,2021-02-26 19:26:19,1365382708063588352,"{'neg': 0.09, 'neu': 0.703, 'pos': 0.207, 'compound': 0.7682}","['would', 'cute', 'writers', 'would', 'never', 'sadly', 'help', 'feel', 'matter', 'put', 'storyline', 'gonna', 'used', 'cause', 'angst', 'ships', 'bughead', 'choni', 'get', 'back', 'together', 'end', 'deserves', 'better']","   they would be cute, but the writers would never do that sadly. :/ i can’t help but to feel no matter who they put her with, the storyline is gonna be used to cause angst between the ships. bughead and choni will get back together in the end. she deserves better.",0.00,0.00,1.00
